order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date
6ea2f835b4556291ffdc53fa0b3b95e8,3e4fd73f1e86b135b9b121d6abbe9597,delivered,11/24/2017 21:27,11/25/2017 0:21,12/28/2017 18:59,12/21/2017 0:00
948097deef559c742e7ce321e5e58919,4ca5f90433afb5493247f0bafb583483,delivered,8/4/2017 17:10,8/4/2017 17:25,8/12/2017 14:08,9/1/2017 0:00
d22e9fa5731b9e30e8b27afcdc2f8563,394b2ce444baae9ae609f5d32000de0f,delivered,8/4/2018 23:25,8/4/2018 23:35,8/13/2018 23:34,9/13/2018 0:00
ee64d42b8cf066f35eac1cf57de1aa85,08fb46d35bb3ab4037202c23592d1259,shipped,6/4/2018 16:44,6/5/2018 4:31,,6/28/2018 0:00
6ebaec694d7025e2ad4a05dba887c032,4acce2834231e13b1514915adda5ec2b,delivered,5/18/2017 13:55,5/18/2017 14:05,5/29/2017 12:47,6/9/2017 0:00
d17dc4a904426827ca80f2ccb3a6be56,c2551ea089b7ebbc67a2ea8757152514,delivered,5/14/2017 20:28,5/14/2017 20:42,5/25/2017 9:14,6/12/2017 0:00
25f4376934e13d3508486352e11a5db0,372e0fc66eacb8698e4f9997d366d961,delivered,5/17/2018 16:59,5/18/2018 1:17,5/21/2018 15:22,5/25/2018 0:00
5820a1100976432c7968a52da59e9364,cc1a30280651daf2d918ed7868575771,delivered,7/29/2018 11:24,7/29/2018 11:44,8/2/2018 22:09,8/13/2018 0:00
2ce1ad82022c1ba30c2079502ac725aa,12e7a2c201751ddc979e7a45cef500f3,delivered,8/9/2017 20:19,8/11/2017 4:15,8/16/2017 17:16,8/31/2017 0:00
138849fd84dff2fb4ca70a0a34c4aa1c,b2cac0b16835dabf811b204127f58afa,delivered,2/1/2018 14:02,2/3/2018 2:53,2/14/2018 13:41,2/23/2018 0:00
47aa4816b27ba60ec948cd019cc1afc1,db979bdfe0bbba29ecd3df3f6c50bea2,delivered,6/26/2018 13:42,6/27/2018 8:35,7/3/2018 18:37,7/20/2018 0:00
9faeb9b2746b9d7526aef5acb08e2aa0,c77154776ead8e798c2d684205938f71,delivered,7/26/2018 14:39,7/26/2018 14:55,7/31/2018 22:26,8/16/2018 0:00
641fb0752bf5b5940c376b3a8bb9dc52,38cad70d154a4dcc42b598d5c01f7ef1,delivered,12/15/2017 0:06,12/15/2017 0:14,1/3/2018 15:09,1/16/2018 0:00
e425680f760cbc130be3e53a9773c584,9d9ab3b77f0416765b3fbedf94a942a4,delivered,8/31/2017 8:15,8/31/2017 8:30,9/4/2017 20:59,9/20/2017 0:00
40c5e18f7d112b59b3e5113a59a905b3,7cfba6e55439cae3fd2479d62fafe67f,delivered,6/11/2018 10:25,6/11/2018 10:58,6/19/2018 0:31,7/16/2018 0:00
734e7d1bbaeb2ff82521ca0fe6fb6f79,f7603d34c795584792a484186233e6e5,delivered,6/11/2018 8:18,6/11/2018 8:31,6/14/2018 21:32,7/5/2018 0:00
66e4624ae69e7dc89bd50222b59f581f,ddf60e20e6e262e2136801ce5cd628b0,delivered,3/9/2018 14:50,3/9/2018 15:40,4/3/2018 13:28,4/2/2018 0:00
a685d016c8a26f71a0bb67821070e398,51838d41add414a0b1b989b7d251d9ee,delivered,3/13/2017 18:14,3/13/2017 18:14,4/6/2017 13:37,3/30/2017 0:00
2edfd6d1f0b4cd0db4bf37b1b224d855,c63e44efa43f3947087aee96b388d949,delivered,6/13/2017 21:11,6/15/2017 3:05,6/19/2017 18:51,7/6/2017 0:00
68873cf91053cd11e6b49a766db5af1a,6da92ae920ab16fc4eceb8fcd7bd43ce,delivered,11/30/2017 22:02,12/2/2017 2:51,12/5/2017 20:28,12/18/2017 0:00
f346ad4ee8f630e5e4ddaf862a34e6dd,da45a9a1df408c39f013b9b0b505042c,delivered,8/5/2018 13:09,8/5/2018 13:24,8/10/2018 18:35,8/15/2018 0:00
8f06cc6465925031568537b815f1198d,bf0303939d54b8df5da4762bbaab1955,delivered,11/15/2017 11:31,11/15/2017 11:46,11/22/2017 22:41,12/5/2017 0:00
ccbabeb0b02433bd0fcbac46e70339f2,9c9cef121cb812cb301babddc2d8331e,delivered,2/19/2018 20:31,2/21/2018 6:15,3/9/2018 22:22,3/13/2018 0:00
688052146432ef8253587b930b01a06d,0e764fc1a13e47e900c3d59a989753e8,delivered,4/22/2018 8:48,4/24/2018 18:25,4/24/2018 19:31,5/15/2018 0:00
f271576bed568e896f99eb710cd3a6f8,6a0e43f0d7e1b5539e4c58a26ebe35da,delivered,1/7/2018 21:44,1/7/2018 21:51,1/17/2018 20:26,2/14/2018 0:00
686541986ecfb7d9296eb67719973bf0,5d710d9a48ebb7fe5ffc2940ff29f346,delivered,2/10/2018 13:26,2/10/2018 13:35,2/20/2018 22:13,3/12/2018 0:00
68e48e68da1f50f7c5838ea75e3a20dd,a464f750556546a0989d9326ec003ccf,delivered,6/18/2018 16:02,6/18/2018 17:00,6/22/2018 21:18,7/13/2018 0:00
b52cc4919de82b4d696a4380d10804a3,c86a25b8f5f6c203bb3471553bdc3200,delivered,6/13/2018 13:47,6/15/2018 2:37,6/18/2018 22:32,6/26/2018 0:00
fdf128b3630c21adc9ca4fb8a51b68ec,3c0402bcc3ec3b33fc4430eb6c08720a,delivered,7/15/2018 8:33,7/16/2018 14:31,7/24/2018 16:41,8/2/2018 0:00
a6aeb116d2cb5013eb8a94585b71ffef,31b8fa2573bde01af4737e8ed29c348b,delivered,9/13/2017 14:27,9/13/2017 14:44,9/16/2017 15:40,9/25/2017 0:00
fa516182d28f96f5f5c651026b0749ee,7f2eb9cf900070f2e7a7f0e95719f85b,delivered,4/13/2018 8:44,4/13/2018 13:30,4/19/2018 20:41,5/8/2018 0:00
6abaad69b8b349c3a529b4b91ce18e46,fa0ee7ceb94193fb02aa78ce3a55695a,delivered,2/15/2018 10:33,2/15/2018 10:47,2/24/2018 19:15,3/7/2018 0:00
974c1993ab8024d3ed16229183c2308d,32de2a7a93dbfc527b3f584744b9c6ce,delivered,2/20/2017 11:45,2/22/2017 3:10,3/9/2017 14:27,3/21/2017 0:00
82bce245b1c9148f8d19a55b9ff70644,f9effeed3df9ae063a58c0759b96f8b2,delivered,4/20/2017 17:15,4/21/2017 5:15,5/10/2017 9:17,5/12/2017 0:00
a910f58086d58b3ae6f37aa712d377b9,a7e7b19ff34ab885f7b7331de2417cf3,delivered,9/15/2017 9:19,9/15/2017 9:35,9/25/2017 20:14,10/11/2017 0:00
bd4bd0194d6d29f83b8557d4b89b572a,65e5aaf9f721945f29cdba45c206cb83,delivered,7/28/2018 16:52,7/31/2018 3:50,8/6/2018 18:44,8/8/2018 0:00
634e8f4c0f6744a626f77f39770ac6aa,5229b8e4d7d2b9b676c2083c17b1ecd0,delivered,8/9/2017 18:32,8/9/2017 18:45,8/16/2017 18:17,8/31/2017 0:00
6d25592267349b322799e2beb687871e,a71cac9f356cfeb9db35061020806212,delivered,8/26/2018 22:04,8/28/2018 4:10,8/29/2018 12:40,8/30/2018 0:00
b8801cccd8068de30112e4f49903d74a,bb4d84a2b45b22ed710ac8c0dec63d1a,delivered,7/30/2017 3:06,7/30/2017 3:25,8/1/2017 14:27,8/16/2017 0:00
2711a938db643b3f0b62ee2c8a2784aa,2ae3c67452283d5a0d30b32e0d33296e,delivered,12/22/2017 0:17,12/23/2017 2:15,1/9/2018 19:52,1/19/2018 0:00
3bc77ce8be27211bac313c2daa402d1a,c756e1910755edd88c00ac3f46baba4b,delivered,4/6/2017 22:39,4/6/2017 22:50,4/11/2017 12:31,4/27/2017 0:00
10c320f977c6a18f91b2d14be13128c6,04e495a3f45df8b41be2e934bbc16961,delivered,5/9/2017 20:48,5/9/2017 21:02,5/18/2017 13:22,6/1/2017 0:00
0a4a2fccb27bd83a892fa503987a595b,c7a9a76a4b24a7e7b2caff982409b7ee,delivered,4/20/2017 20:42,4/20/2017 20:55,5/11/2017 13:07,5/25/2017 0:00
e4de6d53ecff736bc68804b0b6e9f635,e3bcfea9bab07b492391664fc1ffc28a,delivered,10/16/2017 14:56,10/17/2017 3:49,11/8/2017 21:25,11/21/2017 0:00
6b860b35691d486e45dc98e3514ec5f6,4754e3b66497719a91b36268ed9c5718,delivered,12/8/2017 9:42,12/9/2017 2:49,12/19/2017 18:43,1/3/2018 0:00
ec341c54a5ebf8ee0a67a8632aa7579b,410979f3cfd34e467d4fad78bd0f0219,delivered,8/26/2017 16:53,8/27/2017 17:04,9/8/2017 20:39,9/21/2017 0:00
cadbb3657dac2dbbd5b84b12e7b78aad,cd148470c375939669971e8a032b16b4,delivered,2/27/2018 12:55,3/1/2018 2:48,3/16/2018 14:59,3/29/2018 0:00
9defaf92cff22420e4e8ef7784815a55,b11b7871c2b8be2d11fab954f58542f2,delivered,5/11/2018 13:10,5/11/2018 13:36,5/21/2018 16:09,6/5/2018 0:00
20e0101b20700188cadb288126949685,42f80af2e6c585667e4eb416859ae153,delivered,1/22/2018 19:22,1/22/2018 19:36,2/15/2018 20:08,2/19/2018 0:00
0e782c3705510e717d28907746cbda82,adeefbe14d26d3bf90facfeaae35d605,delivered,5/1/2018 8:12,5/1/2018 8:52,5/4/2018 14:02,5/16/2018 0:00
d3d6788577c9592da441752e8a1dd5e3,7973a6ba9c81ecaeb3d628c33c7c7c48,delivered,9/19/2017 22:17,9/20/2017 7:55,10/10/2017 18:43,10/13/2017 0:00
86f21bf63784876b9fd6d35f46581d72,bb7ef994cc22b1fc694ac59fb377b824,delivered,4/11/2018 22:32,4/11/2018 22:49,4/27/2018 23:14,5/21/2018 0:00
8447ff843b2616c50c0ced28ab1dae03,b6aa1d5781553afaa244c3e42246d93c,delivered,12/20/2017 23:45,12/22/2017 2:37,1/9/2018 18:14,1/22/2018 0:00
f169bd689fb8b32ccd62df9050aebc0b,4a8c8f751984985cd49f74249da95aae,delivered,4/22/2018 23:23,4/24/2018 19:24,4/30/2018 17:57,5/7/2018 0:00
77e9941864fc840be8e4b1ba5347c0f7,00b2ca23369b68c4d4105ecea9c0cb93,delivered,8/3/2018 8:59,8/3/2018 9:31,8/17/2018 0:49,8/27/2018 0:00
41bb5cee06dbf170878a9ef93ac7e7f5,ca73adc05ad5d0d880de79b5ea3253b3,delivered,5/14/2018 8:35,5/14/2018 8:52,5/18/2018 14:48,6/8/2018 0:00
6a0a8bfbbe700284feb0845d95e0867f,781ae350edb16842380e81d7c7feb431,delivered,11/22/2017 11:32,11/22/2017 11:46,12/28/2017 19:43,12/11/2017 0:00
f7959f8385f34c4f645327465a1c9fc4,5ddb4fdd9cef2450d17ae20639815885,delivered,3/30/2017 7:50,3/30/2017 8:05,4/10/2017 2:59,4/26/2017 0:00
23f553848a03aaab35bb3f9f87725125,439ced9aafa171a1ac88efa951c7db0a,delivered,6/5/2018 9:10,6/5/2018 9:32,6/18/2018 12:36,7/23/2018 0:00
e3447938231fb6ba2fee0231b51eca59,08de4d9507128e2ad419e26cc4f22b65,delivered,8/26/2018 11:04,8/26/2018 11:15,8/28/2018 21:06,8/30/2018 0:00
e346cd9299371b18c0b28e8e29a5e376,4f262a3ca91e56d568fd13240c3c3652,delivered,5/17/2017 8:36,5/17/2017 8:45,5/23/2017 13:32,6/6/2017 0:00
a5474c0071dd5d1074e12d417078bbd0,0c8761c28faa9b9930e4a9bb545905da,delivered,7/30/2018 22:41,8/1/2018 2:50,8/3/2018 19:28,8/2/2018 0:00
0760a852e4e9d89eb77bf631eaaf1c84,c7f8d7b1fffc946d7069574f74c39f4e,invoiced,8/3/2018 17:44,8/7/2018 6:15,,8/21/2018 0:00
bb7c5cf4dff9994daeab7c8ee9d287aa,97f104e8e54ef4147d17fc1536a1482c,delivered,3/1/2018 22:14,3/2/2018 22:08,3/9/2018 14:48,3/26/2018 0:00
66d03fb3c4b0f80b5db04ef9c260336d,8e4404700874036dbb2c606039875e1a,delivered,2/6/2018 21:09,2/6/2018 21:29,2/16/2018 20:24,3/7/2018 0:00
a6cd683d4bd3b9b1f0aa37b27f8116d3,169381f51e4c3e926ef199364aeced22,delivered,1/28/2017 23:45,1/29/2017 1:31,2/10/2017 17:30,3/10/2017 0:00
bfe42c22ecbf90bc9f35cf591270b6a7,34c58672601f2c6d29db7efd1f6bf958,delivered,1/27/2018 22:04,1/27/2018 22:16,2/9/2018 20:16,2/26/2018 0:00
e1da8361c76cab67aa3588a1fbf1af54,a8ee33e35637322a81a8c26592f6ce36,delivered,7/1/2017 15:42,7/4/2017 4:10,7/12/2017 20:17,7/25/2017 0:00
af5b0604e113e1526593d505a26ef39d,3d8614b1f25530eca12661dc8b10a2fb,delivered,9/27/2017 12:07,9/27/2017 12:26,9/30/2017 17:13,10/16/2017 0:00
9d531c565e28c3e0d756192f84d8731f,efc37ae565ee0943cca2b89fc65c4d6f,delivered,11/28/2017 21:00,12/1/2017 9:31,1/23/2018 21:38,12/22/2017 0:00
4da3bd761ca73d692ae0f5c252495546,e3c0567a8b991a9d812ee91f2650db40,delivered,2/1/2018 12:31,2/1/2018 12:54,2/2/2018 16:12,2/19/2018 0:00
80d817467dc3d0a4bb5ab8986c962b1f,337bf0efbf9e5ba67461d2e5b4e5c2b1,delivered,8/22/2018 16:10,8/22/2018 16:25,8/28/2018 14:52,9/5/2018 0:00
c75acba615d2db29345327974641467d,8279be4e9b2fbb615ace365178b785a0,delivered,7/6/2018 23:36,7/7/2018 10:10,7/13/2018 17:18,8/10/2018 0:00
210e60465099814a1d2c7635e4065153,5bbc03d010ac4dbcfdfa2018349c8f6e,delivered,5/9/2018 18:27,5/9/2018 18:54,5/22/2018 0:08,5/29/2018 0:00
8fc207e94fa91a7649c5a5dab690272a,7d185d821a11c769636247766f1fd45e,delivered,11/26/2017 17:49,11/26/2017 17:58,1/20/2018 13:42,12/19/2017 0:00
4b3a605942f29d490cb74bd6ace6b9f0,0a5df23b922b9998bb7378f1ac03c98a,delivered,9/29/2017 9:32,9/29/2017 9:44,9/30/2017 16:55,10/17/2017 0:00
1c35ac660d7ef6691b25d20df3d6eccb,2df79c0c80c225d537833abb01a1a8ca,delivered,6/27/2017 23:11,6/27/2017 23:35,6/29/2017 10:16,7/10/2017 0:00
01a75ac3dd000b7628a684be97c29234,91a7366b39d3620ce44f85fa5d116896,delivered,1/23/2018 10:32,1/23/2018 10:59,2/7/2018 14:59,2/21/2018 0:00
0c6b011f8a4f87010c23995f5807d152,198fa73f9282fb46d9b5b5c25394b7e1,delivered,8/20/2018 18:24,8/20/2018 18:35,8/28/2018 13:43,9/13/2018 0:00
ee0c5c649e17808bc4a363d3a80ebf85,2ed58d0567a2839599b85957ee02bca9,delivered,1/30/2018 7:51,1/30/2018 8:13,2/20/2018 15:25,2/21/2018 0:00
f2fa3795760c35b8c05fa8e2f09d5143,c53e944da3d3ad66ccb7527165b78681,delivered,3/31/2018 14:20,4/3/2018 5:10,4/7/2018 0:06,5/4/2018 0:00
3923e3ade70348985bd2ca389905cf19,3ed766ba830792bcc9ad889d2607eab7,delivered,3/7/2018 23:00,3/9/2018 3:00,3/19/2018 18:46,3/29/2018 0:00
e37797aedc7cd4ef82278fbc169eecaf,f9c75a729bd4f0b6c346b18ad9fbc1cb,delivered,5/8/2018 22:12,5/8/2018 22:31,5/14/2018 18:55,5/23/2018 0:00
35660aec0cc42b6257e24281ee0e6255,e0b0f9beb31782e3174a67b875697ca0,delivered,3/30/2017 14:46,3/30/2017 14:55,4/27/2017 11:08,5/12/2017 0:00
b01875821b8dcb6abc61776f0f971bce,8731e1c5aa27eced509f47d8012ff81e,delivered,11/24/2017 21:55,11/25/2017 1:31,12/1/2017 21:11,12/15/2017 0:00
5164933efe0cd14f31424b9badf81f19,5fa1f56316f4154109ceb42651385b7c,delivered,4/25/2018 22:18,4/25/2018 22:31,4/27/2018 16:50,5/14/2018 0:00
06a6627d9cc91a04e9d146bf65fee0a2,d2f122bc3109d7fb2385daec2d6ef7f7,delivered,7/16/2017 10:27,7/16/2017 10:35,7/21/2017 19:59,8/4/2017 0:00
15bed8e2fec7fdbadb186b57c46c92f2,9f269af9c49244f6ba4a46985a3cfc2e,processing,9/3/2017 14:22,9/3/2017 14:30,,10/3/2017 0:00
5447160f15621601fa9ba2b94f4906b3,5179541696b879141c1f0bb532f988c9,delivered,11/21/2017 12:08,11/21/2017 12:40,11/28/2017 20:33,12/14/2017 0:00
01855f880aae9a984c7c33b26fcf2e02,48d4bf53229ec530405b4e461ae6adb0,delivered,10/19/2017 15:08,10/19/2017 15:35,10/24/2017 15:57,10/31/2017 0:00
65312c6e4ce03c0fb633a4ac541949d8,be5be2dbad1352c6b4966664a5bb4fe9,delivered,7/22/2018 15:19,7/23/2018 12:32,8/2/2018 21:08,8/13/2018 0:00
741fd1b80f015f170a7f458cf86769b8,377bdfb2197d3b83c9e3f9502deabcfb,delivered,12/2/2017 14:28,12/2/2017 14:38,12/11/2017 16:17,1/4/2018 0:00
b16cec67cb3f5a4bb31abe8988b43d19,81cfe11d1b667c768e77b6a9db5fe9b3,delivered,3/26/2018 9:14,3/26/2018 9:28,3/29/2018 20:08,4/20/2018 0:00
e6190dea235662449d160357e46eaec8,fe65c76fc3eb742328d1401c521c95b4,delivered,1/9/2018 6:37,1/9/2018 7:27,1/15/2018 14:56,2/6/2018 0:00
8eeda294fab8a5ed70259afb59a10ff8,2ad3e60daba1700dc116ea525e842f28,delivered,2/6/2018 18:25,2/7/2018 2:35,2/14/2018 19:07,3/8/2018 0:00
89165e6d4c28047da0adf13ac8b3e1b3,38eb5d4dcd39b971746632c47a4eb123,delivered,7/18/2018 13:39,7/18/2018 13:50,7/26/2018 18:26,7/30/2018 0:00
f376081d7c5f1767fbc7fae2d19ca32e,daf7dfe5576b8c581e8353aa8608a008,delivered,3/28/2017 16:03,3/28/2017 16:15,3/31/2017 10:07,4/17/2017 0:00
4b87488fb6269f8321508923b95da4d6,b2d3863477633ff42a3dad9a7dd61cda,delivered,6/8/2018 12:19,6/8/2018 12:37,6/15/2018 20:58,7/5/2018 0:00
e9ce52cd563d0124dced659e69eab10a,0a11a4d0e9f9e864f03a7451f0f255b6,delivered,7/10/2017 12:23,7/12/2017 2:10,7/17/2017 17:03,7/28/2017 0:00
9344ccd01ff5fa7ec2aef0ee7e1c49c3,cc9cbe91f775a595bcb05af59019b396,delivered,5/16/2018 16:10,5/18/2018 4:54,5/24/2018 19:04,6/4/2018 0:00
f4471dae8c482f51aa1826cd9f5d4433,548a09978548d2e347d494793e34c797,delivered,7/5/2018 18:40,7/5/2018 18:55,7/11/2018 21:16,7/19/2018 0:00
aeb4c9d05ab11d7c6c9ca24f8c43bd70,e63b7e65ecb65d0d1624a564fa2c8cff,delivered,9/20/2017 17:12,9/21/2017 14:44,9/28/2017 19:47,10/18/2017 0:00
33a3edb84b9df4cb49546859b990ac6d,b854c56e1163bced9c3ebf1e4a6576f3,delivered,2/21/2018 17:15,2/22/2018 16:10,3/22/2018 0:03,3/16/2018 0:00
9885fff91f7c807525f8320e5292a3db,82ab8d779ce526b08d6b92769be44c49,delivered,1/10/2018 14:18,1/11/2018 2:48,1/24/2018 23:16,1/31/2018 0:00
e7a65190baa4e6fd192246157c0b81fb,ed9fce60567d03fff71f9c06084c998e,delivered,4/26/2017 16:14,4/27/2017 17:22,5/12/2017 14:04,5/29/2017 0:00
62a12e4d2a742b2491d7c00d2d79bf52,311dff8c3112b3ea255ec4871cabaf03,delivered,11/27/2017 19:24,11/27/2017 19:39,12/8/2017 15:41,12/27/2017 0:00
90349f264a3d6a2525a34598d09dda6b,831a032a3327e2b8325faf9d37953870,delivered,5/11/2018 16:35,5/12/2018 3:32,5/15/2018 18:38,5/21/2018 0:00
95cf9f239f724799131f7ca949209bd9,65ee274b862c5c053367be8a70dbc029,delivered,5/25/2018 8:54,5/25/2018 9:16,5/30/2018 15:06,6/12/2018 0:00
04a59fe46fc5aa341da5378c195ed53c,a3d335d8dd759126b58367c6053bb20a,delivered,11/26/2017 9:32,11/28/2017 9:35,12/11/2017 19:03,12/19/2017 0:00
